OBJECTID,FULLADDRESS,BuildingName,Square,Lot,Date,MapYear,Permit_Notes,NOTES,Suffix,EDITTYPE,House_Key,House_Type,Extant,Updated,Facade,Flag,Contributing,ArchitectGroup,Developer,Quantity,Rooms,Width,Depth,Number_of_Families,Store,Stories,Permits_Last_Editor,Permits_Last_Edit_Date,RazedFlag,PermitsSource,PermitNumber,Owner,Architect,Builder,Material,Purpose,EstimatedCost,MicrofilmRoll,PermitType,SolidFilled,FoundationMaterial,StoneType,RoofType,FrontMaterial,RoofMaterial,Heat,Shape__Area,Shape__Length
3108,5255 PARTRIDGE LANE NW,,1447,896,8/12/1948 12:00:00 AM,1948,,aka 5245,,,129712.0,Detached,1.0,1.0,building,0.0,,"Baxter, Harvey P.","Steck, H. H.",1.0,7.0,0.0,0.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,310234,"Steck, H. H.","Baxter, Harvey P.","Phillips, Frank S.",brick,dwelling,25000.0,792,,,cinder block & brick,,pitch,,slate,hot air,351.51953125,79.5222768537011
3110,2938 MACOMB STREET NW,,2084,825,2/9/1922 12:00:00 AM,1922,,,,,19012.0,Detached,1.0,1.0,building,0.0,Yes,Ward & Cobb,"Gish, Mrs. Genevieve K.",1.0,0.0,30.0,27.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,5355,"Gish, Mrs. Genevieve K.",Ward & Cobb,Ward & Cobb,brick & frame,dwelling,9000.0,214,,solid,concrete & brick,,pitch,brick & frame,slate,hot water,250.1875,71.6930837126264
3147,2737 MACOMB STREET NW,,2218,34,10/19/1916 12:00:00 AM,1916,"31'6""x46', 33'x49, Square 22?8",,,,24725.0,Detached,1.0,1.0,building,0.0,Yes,"Vaughn, W. A.","Brightwell, Mrs. H. M.",2.0,0.0,0.0,0.0,1.0,0.0,1.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,1994,"Brightwell, Mrs. H. M.","Vaughn, W. A.","Brigtwell, T. B.",stone & frame,dwelling,8000.0,151,,solid,stone & brick,,pitch,frame,asbestos shingles,hot water,338.125,76.479420616223
3148,2735 MACOMB STREET NW,,2218,802,10/19/1916 12:00:00 AM,1916,"31'6""x46', 33'x49, Square 22?8",,,,24724.0,Detached,1.0,1.0,building,0.0,Yes,"Vaughn, W. A.","Brightwell, Mrs. H. M.",2.0,0.0,0.0,0.0,1.0,0.0,1.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,1994,"Brightwell, Mrs. H. M.","Vaughn, W. A.","Brigtwell, T. B.",stone & frame,dwelling,8000.0,151,,solid,stone & brick,,pitch,frame,asbestos shingles,hot water,400.0546875,86.5264897554435
3324,5154 MACOMB STREET NW,,1435,63,7/16/1940 12:00:00 AM,1940,cor Klingle,,,,115384.0,Detached,1.0,1.0,building,0.0,,"Johnson, Donald",St. Alban's Parish,1.0,4.0,32.0,59.0,,0.0,1.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,234600,St. Alban's Parish,"Johnson, Donald",Pessagno (E. A.) Co.,brick & stone,church,25975.0,632,,,cinder block,,pitch,,slate,air conditioning,776.52734375,144.824569146835
3511,5025 WEAVER TERRACE NW,,1437,31,8/13/1936 12:00:00 AM,1936,,,E,,73861.0,Detached,1.0,1.0,building,0.0,,"Conner, E. J.","Cushman, Annie B.",1.0,4.0,20.0,24.0,1.0,0.0,1.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,194329,"Cushman, Annie B.","Conner, E. J.",Doyle & Ekelund,frame,dwelling,1800.0,561,,,block,,pitch & flat,,asphalt shingles,stove(s),352.71484375,88.1353208717313
3636,3355 MAUD STREET NW,,1432,821,9/24/1947 12:00:00 AM,1947,,,,,114486.0,Detached,1.0,1.0,building,0.0,,Weihe & Gibbs,Simpson-Peak Co.,1.0,8.0,0.0,0.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,299331,Simpson-Peak Co.,Weihe & Gibbs,not selected,brick,dwelling,12000.0,775,,,,,pitch,,slate,hot air,226.97265625,70.8320859227731
3832,5410 MANNING PLACE NW,,1450,804,3/18/1953 12:00:00 AM,1953,,,,,141776.0,Detached,1.0,1.0,building,0.0,,,"Argenbright, John R.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,BKRAFT,2/29/2016 3:02:16 PM,0.0,DC Historical Building Permits Index,A-40737,"Argenbright, John R.",, ,,dwelling,0.0,,,,,,,,,,172.76953125,59.9576082365954
3905,5103 SHERIER PLACE NW,,1418,46,1/26/1925 12:00:00 AM,1925,,,,,4131.0,Duplex,1.0,1.0,building,0.0,,"Chappell, N. W.","Amberger, F. M.",2.0,6.0,22.0,24.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,6558,"Amberger, F. M.","Chappell, N. W.","Amberger, F. M.",frame,dwelling,10000.0,277,,solid,concrete blocks,,pitch,,slate surfaced shingles,hot water,333.72265625,78.7622798356034
4073,4741 FULTON STREET NW,,1408,823,9/23/1940 12:00:00 AM,1940,,,,,116202.0,Detached,1.0,1.0,building,0.0,,"MacNeil, G. E.",Miller (W. C. & A. N.) Development Co.,1.0,6.0,36.0,42.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,236858,Miller (W. C. & A. N.) Development Co.,"MacNeil, G. E.",Miller (W. C. & A. N.) Development Co.,brick,dwelling,10000.0,635,,,brick & t. c.,,pitch,,slate,air conditioning,163.71484375,61.7911013247691
4074,5138 CATHEDRAL AVENUE NW,,1439,22,12/15/1923 12:00:00 AM,1923,,,,,13051.0,Detached,1.0,1.0,building,0.0,,"Barrington, W. WE.","Stoner, W. W.",1.0,0.0,18.0,28.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,5202,"Stoner, W. W.","Barrington, W. WE.","Stoner, W. W.",cement block,dwelling,4000.0,251,,solid,concrete,,pitch,cement blocks,composition,hot air,323.48828125,73.4892376065965
4154,5525 NEBRASKA AVENUE NW,,2295,15,6/11/1931 12:00:00 AM,1931,or 5551,,,,65903.0,Detached,1.0,1.0,building,0.0,,"Hallett, Marcus",Fouke & Harne,1.0,7.0,26.0,0.0,0.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,143583,Fouke & Harne,"Hallett, Marcus",Fouke & Harne,brick,dwelling,8500.0,449,,,brick,,pitch,,slate,hot water,180.66015625,58.5963276480759
4210,3534 EDMUNDS STREET NW,,1937,27,2/19/1917 12:00:00 AM,1917,,,,,24436.0,Detached,1.0,1.0,building,0.0,,"Walsh, Seabrook B.","Cooke, Emma C.",1.0,0.0,28.0,40.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,3602,"Cooke, Emma C.","Walsh, Seabrook B.","Walsh, Wm.",stone,dwelling,5000.0,154,,solid,stone,,pitch,stucco & stucco,shingles,hot water,270.1875,69.2763427328691
4251,4933 SHERIER PLACE NW,,1412,815,6/17/1949 12:00:00 AM,1949,,,,,111460.0,Detached,1.0,1.0,building,0.0,,Johannes & Murray,"Carr, Oliver T.",3.0,6.0,0.0,0.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,319660,"Carr, Oliver T.",Johannes & Murray,"Carr, Oliver T.",cinder block & brick&f,dwelling,30000.0,809,,,cinder block & brick,,pitch,,asbestos,hot air,116.78515625,49.2376489733047
4252,4929 SHERIER PLACE NW,,1412,812,6/17/1949 12:00:00 AM,1949,,,,,113828.0,Detached,1.0,1.0,building,0.0,,Johannes & Murray,"Carr, Oliver T.",3.0,6.0,0.0,0.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,319660,"Carr, Oliver T.",Johannes & Murray,"Carr, Oliver T.",cinder block & brick&f,dwelling,30000.0,809,,,cinder block & brick,,pitch,,asbestos,hot air,118.3359375,43.7564483091105
4253,2505 CHAIN BRIDGE ROAD NW,,1412,60,6/17/1949 12:00:00 AM,1949,,,,,113830.0,Detached,1.0,1.0,building,0.0,,Johannes & Murray,"Carr, Oliver T.",3.0,6.0,0.0,0.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,319660,"Carr, Oliver T.",Johannes & Murray,"Carr, Oliver T.",cinder block & brick&f,dwelling,30000.0,809,,,cinder block & brick,,pitch,,asbestos,hot air,157.62109375,52.8173310128429
4305,5230 PARTRIDGE LANE NW,,1447,846,5/5/1955 12:00:00 AM,1955,,,,,143006.0,Detached,1.0,1.0,building,0.0,,,"McInerney, Martin",1.0,0.0,0.0,0.0,0.0,0.0,0.0,BKRAFT,2/29/2016 3:02:23 PM,0.0,DC Historical Building Permits Index,A-66021,"McInerney, Martin",, ,,dwelling,0.0,,,,,,,,,,386.51953125,96.8687043754988
4331,3311 MAUD STREET NW,,1432,34,9/15/1950 12:00:00 AM,1950,,,,,141871.0,Detached,1.0,1.0,building,0.0,,,"Carr, Oliver",1.0,0.0,0.0,0.0,0.0,0.0,0.0,BKRAFT,2/29/2016 3:02:23 PM,0.0,DC Historical Building Permits Index,A-12555,"Carr, Oliver",, ,,dwelling,0.0,,,,,,,,,,259.30078125,75.0570171182226
4418,5147 MACOMB STREET NW,,1446,847,9/17/1941 12:00:00 AM,1941,,,,,120102.0,Detached,1.0,1.0,building,0.0,,"Abel, J.H./Dillon & Abel/Berla & Abel","Phillips, F. S.",1.0,7.0,40.0,30.0,1.0,0.0,2.0,BKRAFT,10/22/2015 6:50:31 PM,0.0,DC Historical Building Permits Database,247532,"Phillips, F. S.","Abel, Joseph H.","Phillips, F. S.",brick,dwelling,13000.0,653,,,brick & tile,,pitch,,slate,air conditioning,229.6015625,64.0406416991548
4481,5209 CATHEDRAL AVENUE NW,,1438,805,2/16/1926 12:00:00 AM,1926,,,,,9489.0,Detached,1.0,1.0,building,0.0,,"Riggs, Samuel","Riggs, Samuel",1.0,6.0,26.0,39.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,6614,"Riggs, Samuel","Riggs, Samuel","Riggs, Samuel",frame,dwelling,8000.0,323,,solid,concrete blocks,,pitch,frame,comp shingles,yes,419.30078125,92.1541190710323
4517,4646 HAWTHORNE LANE NW,,1406,16,6/27/1941 12:00:00 AM,1941,,,,,119120.0,Detached,1.0,1.0,building,0.0,,"Murphy, F. V.","Sheen, Fulton J.",1.0,12.0,59.0,38.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,245075,"Sheen, Fulton J.","Murphy, F. V.","Lightbown, Cooper C.",brick & tile,dwelling,15000.0,649,,,hollow tile & brick,,pitch,,slate,gas,501.6875,100.053494440673
4520,5432 CAROLINA PLACE NW,,1443,92,2/27/1926 12:00:00 AM,1926,,,,,9601.0,Detached,1.0,1.0,building,0.0,,Sears Roebuck & Co. - H. F. Lotz,"Moorman, Tristram L.",1.0,6.0,24.0,26.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,6884,"Moorman, Tristram L.",Sears Roebuck & Co. - H. F. Lotz,"Redden, P. L.",frame,dwelling,7000.0,324,,solid,cement blocks,,pitch,frame,asphalt shingles,hot water,187.28125,57.3650003679602
4527,1236 POTOMAC STREET NW,,1219,44,4/13/1897 12:00:00 AM,1897,,,,,40539.0,,1.0,1.0,building,0.0,,"McIntyre, J. H.","Rackey, W. H.",1.0,0.0,19.0,48.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,1142,"Rackey, W. H.","McIntyre, J. H.","McIntyre, J. H.",brick,dwelling,2800.0,213,,solid,concrete & brick,,mansard,pressed brick,tile & tin,furnace,173.32421875,61.3030604214428
4576,5056 MACARTHUR BOULEVARD NW,,1414,47,7/29/1903 12:00:00 AM,1903,,,,,42389.0,Detached,1.0,1.0,building,0.0,,"?olins, B.","Thompson, Mary E.",1.0,0.0,18.0,48.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,191,"Thompson, Mary E.","?olins, B.","Thompson, F. I.",frame,dwelling,1600.0,279,,solid,brick,,pitch,,shingles,stove(s),178.5390625,60.3493369268249
4696,5504 NEBRASKA AVENUE NW,,2024,48,9/16/1931 12:00:00 AM,1931,,,,,66499.0,Detached,1.0,1.0,building,0.0,,"McClellan, James","McClellan, James",1.0,7.0,26.0,34.0,0.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,146607,"McClellan, James","McClellan, James","McClellan, James",brick,dwelling,9000.0,457,,,brick,,pitch,,slate,hot water,170.640625,55.0434659411424
4698,4000 NEBRASKA AVENUE NW,,1640,809,11/16/1925 12:00:00 AM,1925,,does any of this remain?,,,8638.0,Detached,1.0,1.0,building,0.0,,"Heaton, Arthur B.","Flather, Wm. J., Jr.",1.0,0.0,69.0,35.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,4498,"Flather, Wm. J., Jr.","Heaton, Arthur B.",Bolling & Clark,stone,dwelling,50000.0,318,,solid,stone & concrete,rubble,pitch,stucco,slate,steam,5296.35546875,556.309089859046
4727,2519 UNIVERSITY PLACE NW,,2664,55,10/24/1892 12:00:00 AM,1892,,,,,80603.0,Rowhouse,1.0,1.0,building,0.0,,"Germuiller, J.","Lawson, A. M.",7.0,0.0,18.0,40.0,1.0,0.0,3.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,977,"Lawson, A. M.","Germuiller, J.","Lawson, A. M.",brick,dwelling,28000.0,169,,solid,brick,Indiana limestone,flat,"pressed brick, stone",tin,furnace,118.55859375,49.815401142796
4729,2523 UNIVERSITY PLACE NW,,2664,17,10/24/1892 12:00:00 AM,1892,,,,,80602.0,Rowhouse,1.0,1.0,building,0.0,,"Germuiller, J.","Lawson, A. M.",7.0,0.0,18.0,40.0,1.0,0.0,3.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,977,"Lawson, A. M.","Germuiller, J.","Lawson, A. M.",brick,dwelling,28000.0,169,,solid,brick,Indiana limestone,flat,"pressed brick, stone",tin,furnace,147.234375,59.8490944352215
4730,2521 UNIVERSITY PLACE NW,,2664,55,10/24/1892 12:00:00 AM,1892,,,,,80601.0,Rowhouse,1.0,1.0,building,0.0,,"Germuiller, J.","Lawson, A. M.",7.0,0.0,18.0,40.0,1.0,0.0,3.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,977,"Lawson, A. M.","Germuiller, J.","Lawson, A. M.",brick,dwelling,28000.0,169,,solid,brick,Indiana limestone,flat,"pressed brick, stone",tin,furnace,127.9296875,58.019174133283
4764,3104 CATHEDRAL AVENUE NW,,2117,30,6/8/1923 12:00:00 AM,1923,,,,,14273.0,Detached,1.0,1.0,building,0.0,,Middaugh & Shannon,Middaugh & Shannon,3.0,0.0,0.0,0.0,1.0,0.0,2.0,BKRAFT,4/1/2016 4:31:37 PM,0.0,DC Historical Building Permits Database,11439,Middaugh & Shannon Inc.,Middaugh & Shannon Inc.,Middaugh & Shannon Inc.,brick & tile,dwelling,61000.0,242,,solid,concrete,,pitch,brick,slate,hot water,250.84375,71.4891572063366
4765,3100 CATHEDRAL AVENUE NW,,2117,51,6/8/1923 12:00:00 AM,1923,,,,,14271.0,Detached,1.0,1.0,building,0.0,,Middaugh & Shannon,Middaugh & Shannon,3.0,0.0,0.0,0.0,1.0,0.0,2.0,BKRAFT,4/1/2016 4:31:37 PM,0.0,DC Historical Building Permits Database,11439,Middaugh & Shannon Inc.,Middaugh & Shannon Inc.,Middaugh & Shannon Inc.,brick & tile,dwelling,61000.0,242,,solid,concrete,,pitch,brick,slate,hot water,290.8671875,81.511204279107
4766,3102 CATHEDRAL AVENUE NW,,2117,50,6/8/1923 12:00:00 AM,1923,,,,,14272.0,Detached,1.0,1.0,building,0.0,,Middaugh & Shannon,Middaugh & Shannon,3.0,0.0,0.0,0.0,1.0,0.0,2.0,BKRAFT,4/1/2016 4:31:37 PM,0.0,DC Historical Building Permits Database,11439,Middaugh & Shannon Inc.,Middaugh & Shannon Inc.,Middaugh & Shannon Inc.,brick & tile,dwelling,61000.0,242,,solid,concrete,,pitch,brick,slate,hot water,269.0234375,72.0372866324398
4824,3214 NEWARK STREET NW,,2079,855,8/18/1909 12:00:00 AM,1909,,,,,53208.0,Detached,1.0,1.0,building,0.0,Yes,Hunter & Bell,"Browning, William L.",1.0,0.0,28.0,39.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,1101,"Browning, William L.",Hunter & Bell, ,frame,dwelling,5000.0,534,,no,brick,,pitch,pebbledash,shingles,hot water,369.0,84.4526422805827
4851,5533 POTOMAC AVENUE NW,,1449,100,6/5/1925 12:00:00 AM,1925,,,,,6204.0,Detached,1.0,1.0,building,0.0,,"Rice, R. H.","Kreps, John W.",1.0,7.0,26.0,37.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,11166,"Kreps, John W.","Rice, R. H.","Baker, J. T.",brick & h. tile,dwelling,12000.0,287,,solid,tile,,pitch,brick,slate,hot water,279.4609375,71.8230324095742
4881,5110 KLINGLE STREET NW,,1437,38,2/26/1947 12:00:00 AM,1947,,,,,126938.0,Detached,1.0,1.0,building,0.0,,"Beatty, Frank G.","Doe, Walter C., Jr.",2.0,6.0,0.0,0.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,292574,"Doe, Walter C., Jr.","Beatty, Frank G.","Phillips, Frank S.",brick,dwelling,24000.0,764,,,cinder block,,pitch,,slate,hot air,174.92578125,61.6741085624538
4882,5106 KLINGLE STREET NW,,1437,852,2/26/1947 12:00:00 AM,1947,,,,,126939.0,Detached,1.0,1.0,building,0.0,,"Beatty, Frank G.","Doe, Walter C., Jr.",2.0,6.0,0.0,0.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,292574,"Doe, Walter C., Jr.","Beatty, Frank G.","Phillips, Frank S.",brick,dwelling,24000.0,764,,,cinder block,,pitch,,slate,hot air,146.1640625,52.0600294281041
4889,5186 WATSON STREET NW,,1447,38,5/13/1941 12:00:00 AM,1941,,,,,118494.0,Detached,1.0,1.0,building,0.0,,"Baxter, Harvey P.","Warthen, Edmund G.",1.0,8.0,66.0,23.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,243502,"Warthen, Edmund G.","Baxter, Harvey P.","Warthen, Edmund G.",brick,dwelling,12000.0,646,,,cinder block & brick,,pitch,,slate,air conditioning,280.50390625,77.8556732741409
5194,5072 SHERIER PLACE NW,,1413,77,10/25/1938 12:00:00 AM,1938,,,,,108286.0,Detached,1.0,1.0,building,0.0,,Doyle & Eklund,"Cushman, A. B., Mrs.",1.0,3.0,23.0,23.0,1.0,0.0,1.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,217724,"Cushman, A. B., Mrs.",Doyle & Eklund,Doyle & Eklund,frame,dwelling,2500.0,605,,,,,pitch,,asphalt shingles,hot air,246.90625,72.678609243282
5196,5046 MACARTHUR BOULEVARD NW,,1414,42,7/2/1919 12:00:00 AM,1919,faded-not readable,,,,22754.0,Detached,1.0,1.0,building,0.0,,,"Housell, Andrew E.",1.0,0.0,0.0,0.0,,0.0,1.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,28,"Housell, Andrew E.",, ,frame,dwelling,2000.0,176,,,,,,wood,,,336.5859375,79.8412921185332
5270,4936 LOWELL STREET NW,,1435,8,6/8/1949 12:00:00 AM,1949,,,E,,130639.0,Detached,1.0,1.0,building,0.0,,"Cappelman, Eimer","Carr, Oliver T.",1.0,8.0,0.0,0.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,319259,"Carr, Oliver T.","Cappelman, Eimer","Carr, Oliver T.",cinder block & brick,dwelling,20000.0,808,,,cinder block & brick,,pitch,,slate,hot air,265.8359375,79.3386388456241
5291,3223 MACOMB STREET NW,,2079,37,8/27/1919 12:00:00 AM,1919,Applicant: G. T. Santmyers,,,,22383.0,Detached,1.0,1.0,building,0.0,Yes,,"Kite, Harry A./Inc.",2.0,0.0,30.0,36.0,1.0,0.0,2.0,BKRAFT,10/23/2015 2:44:54 PM,0.0,DC Historical Building Permits Database,1310,"Kite, Harry A.",,"Kite, Harry A.",frame,dwelling,30000.0,178,,solid,stone,,pitch,frame,slate,hot water,298.3515625,79.9126588119732
5292,3215 MACOMB STREET NW,,2079,28,8/27/1919 12:00:00 AM,1919,Applicant: G. T. Santmyers,,,,22382.0,Detached,1.0,1.0,building,0.0,Yes,,"Kite, Harry A./Inc.",2.0,0.0,30.0,36.0,1.0,0.0,2.0,BKRAFT,10/23/2015 2:44:54 PM,0.0,DC Historical Building Permits Database,1310,"Kite, Harry A.",,"Kite, Harry A.",frame,dwelling,30000.0,178,,solid,stone,,pitch,frame,slate,hot water,275.71875,72.3725020209075
5365,5621 SHERIER PLACE NW,,1451,38,8/18/1919 12:00:00 AM,1919,,,,,22339.0,Detached,1.0,1.0,building,0.0,,"Beilstein, Fred B.","Beilstein, Fred B.",1.0,0.0,22.0,26.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,1088,"Beilstein, Fred B.","Beilstein, Fred B.","Beilstein, Fred B.",frame,dwelling,3000.0,178,,solid,cement blocks,,pitch,frame,composition,one pipe heater,218.86328125,66.3415068155484
5421,2710 CATHEDRAL AVENUE NW,,2109,67,11/13/1909 12:00:00 AM,1909,,,,,53904.0,Rowhouse,1.0,1.0,building,0.0,Yes,"Grimm, N. R.",Breuningers (L. E. / et al),5.0,0.0,24.0,34.0,1.0,0.0,3.0,BKRAFT,1/14/2016 4:22:33 PM,0.0,DC Historical Building Permits Database,3261,"Breuninger, L. E.","Grimm, N. R.","Breuninger, L. E.",brick & frame,dwelling,30000.0,552,,solid,concrete,,mansard,brick,tin & slate,hot water,178.37890625,62.0121827823124
5422,2714 CATHEDRAL AVENUE NW,,2109,65,11/13/1909 12:00:00 AM,1909,,,,,53906.0,Rowhouse,1.0,1.0,building,0.0,Yes,"Grimm, N. R.",Breuningers (L. E. / et al),5.0,0.0,24.0,34.0,1.0,0.0,3.0,BKRAFT,1/14/2016 4:22:33 PM,0.0,DC Historical Building Permits Database,3261,"Breuninger, L. E.","Grimm, N. R.","Breuninger, L. E.",brick & frame,dwelling,30000.0,552,,solid,concrete,,mansard,brick,tin & slate,hot water,186.11328125,69.1554234102333
5423,2712 CATHEDRAL AVENUE NW,,2109,66,11/13/1909 12:00:00 AM,1909,,,,,53905.0,Rowhouse,1.0,1.0,building,0.0,Yes,"Grimm, N. R.",Breuningers (L. E. / et al),5.0,0.0,24.0,34.0,1.0,0.0,3.0,BKRAFT,1/14/2016 4:22:33 PM,0.0,DC Historical Building Permits Database,3261,"Breuninger, L. E.","Grimm, N. R.","Breuninger, L. E.",brick & frame,dwelling,30000.0,552,,solid,concrete,,mansard,brick,tin & slate,hot water,179.30078125,62.2536479933673
5424,2706 CATHEDRAL AVENUE NW,,2109,69,11/13/1909 12:00:00 AM,1909,,,,,53902.0,Rowhouse,1.0,1.0,building,0.0,Yes,"Grimm, N. R.",Breuningers (L. E. / et al),5.0,0.0,24.0,34.0,1.0,0.0,3.0,BKRAFT,1/14/2016 4:22:33 PM,0.0,DC Historical Building Permits Database,3261,"Breuninger, L. E.","Grimm, N. R.","Breuninger, L. E.",brick & frame,dwelling,30000.0,552,,solid,concrete,,mansard,brick,tin & slate,hot water,193.89453125,66.7821879072038
5425,2708 CATHEDRAL AVENUE NW,,2109,68,11/13/1909 12:00:00 AM,1909,,,,,53903.0,Rowhouse,1.0,1.0,building,0.0,Yes,"Grimm, N. R.",Breuningers (L. E. / et al),5.0,0.0,24.0,34.0,1.0,0.0,3.0,BKRAFT,1/14/2016 4:22:33 PM,0.0,DC Historical Building Permits Database,3261,"Breuninger, L. E.","Grimm, N. R.","Breuninger, L. E.",brick & frame,dwelling,30000.0,552,,solid,concrete,,mansard,brick,tin & slate,hot water,177.06640625,60.4172054955745
5528,5262 WATSON STREET NW,,1447,25,3/6/1941 12:00:00 AM,1941,,,,,117673.0,Detached,1.0,1.0,building,0.0,,"Johannes, Dana B., Jr.","Davis, H. E.",1.0,6.0,35.0,24.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,241209,"Davis, H. E.","Johannes, Dana B., Jr.","Davis, H. E.",c. b. & brick & stone,dwelling,7900.0,643,,,cinder block,,pitch,,slate,air conditioning,250.94921875,82.5978927216463
5710,2970 CHAIN BRIDGE ROAD NW,,1427,29,7/31/1950 12:00:00 AM,1950,,,,,141564.0,Detached,1.0,1.0,building,0.0,,,"Riuchaud, T.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,BKRAFT,2/29/2016 3:02:23 PM,0.0,DC Historical Building Permits Index,A-10728,"Riuchaud, T.",, ,,dwelling,0.0,,,,,,,,,,586.51953125,110.612381440292
5750,3710 UNIVERSITY AVENUE NW,,1525,81,6/28/1949 12:00:00 AM,1949,,,,,130682.0,Detached,1.0,1.0,building,0.0,,"Spano, Edward R.",Miller (W. C. & A. N.) Development Co.,1.0,6.0,0.0,0.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,320011,Miller (W. C. & A. N.) Development Co.,"Spano, Edward R.",Miller (W. C. & A. N.) Development Co.,brick,dwelling,22500.0,810,,,cinder block,,pitch,,slate,hot water,265.66796875,76.2096179325299
5764,3100 CHAIN BRIDGE ROAD NW,,1427,855,3/31/1927 12:00:00 AM,1927,,,,,28746.0,Detached,1.0,1.0,building,0.0,,"Stewart, J. M.","Dyer, Eleanor V.",1.0,7.0,54.0,35.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,7784,"Dyer, Eleanor V.","Stewart, J. M.","Dyer, E. F.",stone,dwelling,8000.0,352,,solid,concrete,,pitch,,Shingles,hot water,295.42578125,75.1927000993372
5766,6110 NEBRASKA AVENUE NW,,2340,68,10/25/1948 12:00:00 AM,1948,,,,,129982.0,Detached,1.0,1.0,building,0.0,,"Muth, E. J.","Henderson, John S.",1.0,6.0,0.0,0.0,1.0,0.0,2.0,BKRAFT,8/3/2015 3:21:34 PM,0.0,DC Historical Building Permits Database,312746,"Henderson, John S.","Muth, E. J.",Henderson (James L.) Const. Co.,cinder block & brick,dwelling,15000.0,797,,,cinder block & brick,,pitch,,slate,air conditioning,217.0,70.6984373807704
5826,5020 CATHEDRAL AVENUE NW,,1439,968,9/13/1954 12:00:00 AM,1954,,,,,137571.0,Detached,1.0,1.0,building,0.0,,,"Fletcher, J. W.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,BKRAFT,2/29/2016 3:02:07 PM,0.0,DC Historical Building Permits Index,A-58939,"Fletcher, J. W.",, ,,dwelling,0.0,,,,,,,,,,170.625,59.072264497215
